1.0,0.174157775773732,0.9527248,0
0.8571428571428571,0.1767325676692152,0.7908659,0
0.5909090909090909,0.19590635647653207,0.52239805,1
0.5,0.13618878274193022,0.5437269,1
0.5625,0.17315694916777252,0.39042008,1
0.6818181818181818,0.19855414987311554,0.40590292,0
0.6666666666666666,0.1765430501191259,0.7379521,0
0.9032258064516129,0.17990481463246483,0.8834685,1
0.75,0.16613156231048842,0.65490294,1
1.0,0.1821982365460626,1.0,0
0.796875,0.15742792033692063,0.64126855,0
0.8846153846153846,0.18676263731465567,0.80745393,1
0.8928571428571429,0.11474565764368946,0.6350164,0
0.9285714285714286,0.1516132676846962,0.78222835,0
0.7971014492753623,0.13083396618548648,0.824718,0
1.0,0.14532018081420986,1.0,0
0.9393939393939394,0.149396699891665,0.9491296,0
0.875,0.11352801604551555,0.7096393,0
0.47959183673469385,0.12928979970209953,0.4075554,1
0.9512195121951219,0.14458427730387338,0.92015886,0
0.4857142857142857,0.13938657160144566,0.36033225,1
0.8,0.16370274667919366,0.46035227,1
0.9310344827586207,0.16578764049201186,0.90822357,0
1.0,0.18985210192106747,0.99999994,0
0.8421052631578947,0.17082583206587593,0.89083755,0
0.8235294117647058,0.15582710802605818,0.8880957,0
0.7575757575757576,0.17168757669918638,0.8032017,0
0.6,0.15259406068229583,0.68815446,0
0.45161290322580644,0.1673231680089714,0.38902915,1
0.675,0.1533887943476484,0.45301315,0
0.3333333333333333,0.046507626445972436,0.40756807,1
0.6363636363636364,0.17226843458715718,0.45786384,0
0.9545454545454546,0.2140650855616253,0.8598433,0
1.0,0.14765419339396565,1.0,0
0.9024390243902439,0.17871857376815223,0.8425201,0
0.6190476190476191,0.16271214787774008,0.6897361,0
1.0,0.16001877426308067,1.0,1
1.0,0.1661244033309045,0.99999994,0
0.5185185185185185,0.18041299759838186,0.46080342,1
0.75,0.16580295519747953,0.6488626,0
0.2804878048780488,0.14533832711612835,0.32964057,1
0.4772727272727273,0.1776666612440388,0.35792047,0
0.9423076923076923,0.14910002666365693,0.9199649,0
0.8333333333333334,0.2199540088044883,0.55856335,1
0.7,0.23562246679380108,0.5317445,1
0.9333333333333333,0.17262701016053028,0.9847699,0
0.9629629629629629,0.1499158475683535,0.95858955,0
0.7272727272727273,0.18987737220154113,0.59107816,0
0.6216216216216216,0.16571010376245374,0.7854416,0
0.9111111111111111,0.127584642347228,0.5970085,0
1.0,0.15474691447597994,0.906083,0
1.0,0.0900903326541505,0.9750101,0
0.7083333333333334,0.1836862121939523,0.5912292,1
0.45714285714285713,0.1935504159508568,0.48316672,1
0.8,0.19214944432139008,0.8144756,0
0.8695652173913043,0.1947442189068074,0.9269558,0
0.5882352941176471,0.09177199686458956,0.49715555,1
0.6666666666666666,0.2273182991216191,0.8152909,0
0.24761904761904763,0.13108051207159402,0.3556587,0
0.9,0.18709426944721064,0.52112967,0
0.8947368421052632,0.13688490358297864,0.9635681,0
0.9473684210526315,0.15076938545067142,0.91874635,0
0.8571428571428571,0.18768623284927627,0.7383244,0
0.7222222222222222,0.15082544122544136,0.80949885,0
0.8888888888888888,0.1823788035243148,0.96949977,0
0.9565217391304348,0.1898514368282737,0.7904411,0
0.5862068965517241,0.20391314112244355,0.60725296,0
0.9047619047619048,0.1335082097929433,0.87117773,1
0.5833333333333334,0.1683162105889126,0.7723429,1
0.9393939393939394,0.14950540409261917,0.7515466,0
0.92,0.12972901053546212,0.60147285,0
0.9787234042553191,0.1757877156546177,0.8843703,0
0.7777777777777778,0.1741068029672748,0.49560547,0
0.7948717948717948,0.14760571989387913,0.74805516,0
1.0,0.21033461145741844,1.0,0
0.6666666666666666,0.16430753041424995,0.5123236,0
0.9090909090909091,0.18385892913409416,0.95841175,0
0.47368421052631576,0.0834433816669184,0.71574414,1
0.9534883720930233,0.17180514824160129,0.98356783,0
0.4166666666666667,0.18968677996070155,0.52105033,0
0.7142857142857143,0.17076603518924152,0.4679318,1
0.8571428571428571,0.1767325676692152,0.7908659,0
1.0,0.17002922407109194,1.0,0
1.0,0.1817786233990452,1.0,0
0.9642857142857143,0.1723027628180723,0.8676423,0
1.0,0.14979662651958656,0.96641016,0
0.8611111111111112,0.1443579815009907,0.9024786,1
1.0,0.1635458323765726,1.0,1
0.8235294117647058,0.17704056718621247,0.69152886,0
0.6842105263157895,0.13519773401367496,0.91064924,0
0.46551724137931033,0.18989122089971533,0.3876419,1
1.0,0.14351468792645264,0.99999994,0
0.5666666666666667,0.19372012742061323,0.55732393,1
0.6666666666666666,0.21774309468309883,0.84644043,0
0.4642857142857143,0.16648528477470853,0.43283576,0
0.7777777777777778,0.16615169681939865,0.5463105,0
0.7083333333333334,0.18614543076568107,0.8144088,1
0.8571428571428571,0.21931915527623858,0.98072106,0
0.9375,0.1803868006993008,0.82742476,0
0.36666666666666664,0.11862099184403115,0.5170001,1
0.8947368421052632,0.19679793299102077,0.65360785,0
1.0,0.09686269177013507,1.0,0
0.8611111111111112,0.18818942129224814,0.84348565,0
0.98,0.16149588232189158,0.9678872,0
0.8333333333333334,0.1850922177237966,0.6391194,1
0.7321428571428571,0.15550853455884162,0.7715226,0
0.4,0.12350208487718665,0.69064915,1
0.36585365853658536,0.1578913342064628,0.4062729,1
0.3877551020408163,0.20490259513408127,0.54443735,0
0.45,0.16391956877252864,0.54598933,1
0.8571428571428571,0.18837210547736868,0.76034606,0
0.5172413793103449,0.15119825373827153,0.47523203,0
0.6862745098039216,0.1863039665560946,0.7622849,0
0.5789473684210527,0.14740474251015298,0.33451784,1
0.7590361445783133,0.14299908113086285,0.47650528,0
0.8367346938775511,0.18584999203086727,0.65737367,0
0.9375,0.16146936547751767,0.922876,0
1.0,0.17127859713386032,1.0,0
0.625,0.15878146243999905,0.8242841,0
0.9375,0.17532085198751868,0.8613615,0
0.8292682926829268,0.16718847241182508,0.6780678,0
0.8974358974358975,0.1526201978316952,0.78179526,1
0.9444444444444444,0.11724580492435202,0.9672451,0
0.375,0.1783771946143091,0.35886222,0
0.5757575757575758,0.19655897877865836,0.47149482,1
0.9459459459459459,0.16948222721583134,0.99320114,0
0.9722222222222222,0.14550232737986465,0.9727204,1
0.7777777777777778,0.14148636830297726,0.4721733,1
0.7045454545454546,0.18076686807976747,0.46480018,1
0.8846153846153846,0.16818364894184284,0.78869057,0
0.7317073170731707,0.1358914918156678,0.558108,0
0.5789473684210527,0.20604480106359815,0.5241105,0
0.96875,0.197204682917536,0.8824892,0
0.8285714285714286,0.12748566033540296,0.9236909,0
0.96,0.21964823707806172,0.97775865,0
0.6578947368421053,0.17821302771302783,0.5236809,1
0.3870967741935484,0.1430259078511787,0.55960095,1
0.8571428571428571,0.17809448581240991,0.755041,0
0.5932203389830508,0.14912695443891116,0.60070026,1
1.0,0.11708402693238237,0.96733165,0
0.625,0.1771846041815081,0.54006195,1
0.9210526315789473,0.1931945311414333,0.8229244,0
0.7647058823529411,0.18404682274247497,0.6376976,1
0.7142857142857143,0.14166987927174698,0.676878,1
0.7096774193548387,0.14236702143461072,0.37757573,1
1.0,0.16570367374157335,0.9999999,0
0.8823529411764706,0.18888914624781988,0.89746803,0
0.43333333333333335,0.20017507159799638,0.65899265,1
0.5636363636363636,0.1995213997161802,0.7182666,0
0.9166666666666666,0.19230188812260915,0.916925,0
0.7837837837837838,0.13640310539134054,0.7943427,1
0.7804878048780488,0.14853366328534295,0.8193105,1
0.6086956521739131,0.11756063299373547,0.729146,1
0.6,0.15573341579806732,0.44447654,0
0.782608695652174,0.1592489586133731,0.9461171,0
0.6842105263157895,0.18920612398873274,0.50790477,0
0.8095238095238095,0.18985908813951535,0.78380036,0
0.8709677419354839,0.19719697594143293,0.43551686,1
0.4262295081967213,0.13008464188030744,0.36360282,1
1.0,0.1685345637558923,1.0,0
0.4642857142857143,0.1258627450980393,0.68007874,1
0.6666666666666666,0.20588783053169238,0.47604114,0
0.9411764705882353,0.19960579710144913,0.92594606,0
0.875,0.14709760846986353,0.48069644,0
0.3888888888888889,0.08870718185557762,0.41295326,1
0.9642857142857143,0.1713938871585931,0.96199524,0
0.4918032786885246,0.1471740185957126,0.65103304,0
0.9166666666666666,0.17796300574031562,0.98798233,0
1.0,0.18478746286884282,0.8226054,1
0.9130434782608695,0.14260171670379623,0.9605734,0
0.9444444444444444,0.19830682389505916,0.81447816,0
0.9230769230769231,0.1607333251062265,0.9198071,0
0.972972972972973,0.129594343728354,0.98310655,0
0.8260869565217391,0.21686291203731875,0.7601041,0
0.8936170212765957,0.1663216134765696,0.84386885,1
0.9622641509433962,0.20090701255811455,0.8880856,0
1.0,0.1821982365460626,1.0,0
0.6666666666666666,0.16101128597860623,0.53872544,0
0.6785714285714286,0.1655193139871837,0.6815641,0
1.0,0.16129869576356315,1.0,0
1.0,0.15892810094708293,1.0,0
0.42424242424242425,0.1941791787596789,0.38433012,0
0.6451612903225806,0.1343460924220713,0.4184941,0
0.9130434782608695,0.09997927127338888,0.89297986,0
1.0,0.2031367325484974,1.0,0
0.84,0.18566963436992076,0.8526218,0
0.5789473684210527,0.19140295935948107,0.41774696,1
0.9375,0.1803868006993008,0.82742476,0
0.9090909090909091,0.18491846908642182,0.95068693,0
0.5,0.17905216277718503,0.7027075,1
0.7241379310344828,0.19940866339706384,0.8688859,0
0.5681818181818182,0.17253430837022155,0.7683811,1
0.75,0.14381685922517737,0.5460174,1
0.8888888888888888,0.06629356679907049,0.77262527,0
